-3.141592653589793,1014.1103963405262,1014.1103963405269,1017.1060632186983,1017.1060632186984,1022.0857034757632,1022.0857034757635,1029.0296647466116,1029.0296647466123,1037.9105423884987,1037.9105423884994,1048.6932876346605,1048.6932876346607,1061.3353459157768,1061.335345915777,1075.7868248034204,1075.7868248034204,1091.9906909126732,1091.9906909126737,1109.8829949868455,1109.8829949868455,1129.393124275972,1129.3931242759727,1150.444081213078,1150.4440812130783,1172.9527872884028,1172.9527872884028,1196.8304109223131,1196.8304109223131,1221.9827180429781,1221.9827180429788,1248.3104439851859,1248.310443985186,1275.7096852426375,1275.7096852426378,1304.0723095276123,1304.0723095276128,1333.2863825197078,1333.286382519708,1363.236609619465,1363.236609619465,1393.804790963478,1393.8047909634781,1424.8702879052557,1424.8702879052562,1456.3104991208447,1456.310499120845,1488.001344460243,1488.0013444602432,1519.8177546350669,1519.817754635067,1551.6341648098894,1551.63416480989,1583.3250101492883,1583.3250101492893,1614.7652213648776,1614.765221364878,1645.8307183066552,1645.8307183066556,1676.3988996506669,1676.3988996506687,1706.349126750425,1706.349126750426,1735.5631997425196,1735.563199742521,1763.9258240274946,1763.9258240274955,1791.3250652849465,1791.3250652849467,1817.652791227155,1817.6527912271551,1842.8050983478179,1842.805098347819,1866.6827219817312,1866.6827219817314,1889.1914280570543,1889.1914280570547,1910.2423849941601,1910.2423849941613,1929.7525142832876,1929.752514283288,1947.6448183574596,1947.6448183574596,1963.8486844667136,1963.8486844667138,1978.3001633543563,1978.300163354357,1990.9422216354726,1990.942221635473,2001.7249668816348,2001.7249668816348,2010.6058445235212,2010.605844523522,2017.5498057943694,2017.5498057943694,2022.5294460514351,2022.5294460514356,2025.5251129296062,2025.5251129296066
-3.1337288421915708,1014.0198852003206,1014.1690716911824,1017.0217065972819,1017.1592531053005,1022.0022797722419,1022.1378881903149,1028.9465557217713,1029.0814988167647,1037.827577000503,1037.9622144110253,1048.6103997115163,1048.7448717309371,1061.252504478204,1061.3868770599145,1075.7040134141646,1075.838321634957,1091.9079000367808,1092.0421642731342,1109.8002187091486,1109.9344516128865,1129.3103587284793,1129.4445685766616,1150.3613237561478,1150.4955161981416,1172.8700360553257,1173.0042150856189,1196.747664552031,1196.8818330816582,1221.899975516011,1222.0341357235002,1248.2277045190056,1248.3618580742636,1275.6269482226699,1275.7610964346204,1303.989574460362,1304.1237183772203,1333.203649000014,1333.3377894792795,1363.153877306999,1363.2880150656124,1393.7220595653955,1393.856195216656,1424.7875571630045,1424.9216912445493,1456.2277687997564,1456.3619017954713,1487.918614340966,1488.0527466988726,1519.7350245061562,1519.8691566536922,1551.5514344609762,1551.685566818882,1583.2422793643757,1583.3764123600922,1614.6824899152996,1614.8166239968436,1645.7479859431915,1645.882121594453,1676.3161660942374,1676.4503038528508,1706.266391680568,1706.4005321598347,1735.4804627826265,1735.614606699486,1763.8430847252268,1763.9772329371785,1791.2423230855848,1791.3764766408424,1817.5700454363478,1817.704205643837,1842.7223480781895,1842.8565166078176,1866.599966074229,1866.7341451045215,1889.1086649617075,1889.2428574037,1910.1596125831873,1910.2938224313687,1929.6697295469608,1929.8039624506991,1947.5620168867142,1947.6962811230676,1963.765859524891,1963.9001677456836,1978.2173040999342,1978.3516766816438,1990.8593094289104,1990.9937814483317,2001.6419667488226,2001.7766041593447,2010.5226823430828,2010.6576254380773,2017.466292969533,2017.6019013876055,2022.444928054548,2022.5824745625664,2025.435109468666,2025.5842959595266
-3.1258650307933484,1013.8976114637599,1014.1958261642982,1016.9062979442916,1017.1811741616875,1021.8876684515117,1022.1587864917251,1028.8322023924202,1029.1020298373016,1037.7133396661234,1037.9825738345326,1048.4962244726648,1048.7651375443024,1061.1383663385545,1061.4070863192007,1075.5898991815009,1075.8584941679233,1091.7938020828794,1092.0623116402508,1109.6861323105716,1109.954581008114,1129.1962807993984,1129.4646847122237,1150.2472521909824,1150.515622291631,1172.755969364073,1173.0243134112918,1196.6336016466355,1196.901925294944,1221.7859155793906,1222.0542230605927,1248.1136469215699,1248.3819414795619,1275.5128924672713,1275.7811766447737,1303.8755201448528,1304.1437959781715,1333.0895957910304,1333.3578649460053,1363.0398249210616,1363.3080887904905,1393.6080077548656,1393.8762675302196,1424.6735057052656,1424.9417624310288,1456.1137174885469,1456.3819721047992,1487.804562979084,1488.072816356214,1519.6209728989315,1519.8892258673652,1551.4373824100837,1551.705635787214,1583.128226661499,1583.3964812777513,1614.5684363352684,1614.836693061032,1645.6339312360774,1645.9021910114313,1676.202109975806,1676.4703738452351,1706.1523338202917,1706.4206029752668,1735.366402788126,1735.6346786214442,1763.729022121523,1763.9973062990264,1791.1282572867356,1791.396551844728,1817.4559757057052,1817.7242831869073,1842.6082734713527,1842.876597119661,1866.4858853550047,1866.7542294022246,1888.9945764746667,1889.2629465753153,1910.0455140540737,1910.313917966899,1929.5556177581834,1929.8240664557256,1947.4478871260467,1947.716396683418,1963.6517045983735,1963.9202995847957,1978.103112447097,1978.3718324277424,1990.7450612219957,1991.013974293632,2001.5276249317646,2001.7968591001738,2010.4081689289953,2010.6779963738775,2017.3514122745726,2017.6225303147855,2022.32902460461,2022.6039008220055,2025.3143726019994,2025.6125873025371
-3.1180012193951265,1013.7436391696228,1014.190559234919,1016.7599684906048,1017.1717337232351,1021.7419253669234,1022.1483544178385,1028.6866381064522,1029.0912321335088,1037.567854041955,1037.9716035607273,1048.3507805069069,1048.7540726517398,1060.9929470989164,1061.3959640914575,1075.444495798639,1075.847334629453,1091.6484094506584,1092.0511264927777,1109.5407472748252,1109.9433775435657,1129.0509013013452,1129.4534677106096,1150.1018768251747,1150.504395017633,1172.610597134069,1173.0130781718863,1196.488231822218,1196.890683768076,1221.6405476091625,1222.0429764975145,1247.9682803772732,1248.3706908340837,1275.367527007036,1275.769922658515,1303.7301554881376,1304.1325392383994,1332.9442317009825,1333.3466059258678,1362.8944611916895,1363.2968278776764,1393.4626442013575,1393.8650050478211,1424.528142156382,1424.9304986530783,1455.9683537803182,1456.3707072681095,1487.6591989492888,1488.0615506696543,1519.4756083819323,1519.8779595193462,1551.2920172316246,1551.6943689519894,1582.982860633168,1583.3852141209604,1614.4230692482,1614.825425744897,1645.4885628534573,1645.89092369992,1676.0567400236032,1676.4591067095887,1706.006961975411,1706.4093362002955,1735.2210286628792,1735.6234124131406,1763.583645242764,1763.986040894242,1790.982877067195,1791.3852875240057,1817.3105914037642,1817.713020292116,1842.462884133202,1842.8653360790606,1866.3404897293922,1866.7429707672102,1888.8491728836457,1889.251691076104,1909.9001001906684,1910.3026665999337,1929.4101903577125,1929.8128206264541,1947.3024414085,1947.7051584506191,1963.5062332718257,1963.9090721026396,1977.95760380982,1978.3606208023623,1990.5994952495387,1991.0027873943725,2001.3819643405523,2001.7857138593236,2010.2623357677694,2010.6669297948267,2017.20521348344,2017.6116425343557,2022.1818341780424,2022.5935994106744,2025.1630086663592,2025.6099287316567
-3.110137407996904,1013.558025336183,1014.1531503351672,1016.5828709277254,1017.1308459166202,1021.5651114467066,1022.106551021787,1028.5098990607314,1029.0490823220532,1037.3911460760248,1037.9292885777186,1048.17408850371,1048.7116666415438,1060.8162643829955,1061.3535027531038,1075.2678189430878,1075.8048372091469,1091.4717365047504,1092.0086042632136,1109.3640770397717,1109.9008375389483,1128.8742329947227,1129.410914545317,1149.9252099101861,1150.461831843758,1172.4339312260975,1172.9705072160389,1196.3115666345693,1196.8481066481957,1221.4638829199519,1222.0003944180849,1247.7916160083103,1248.3281047108956,1275.1908628098065,1275.7273332009574,1303.5534913341155,1304.0899470052461,1332.7675674746472,1333.3040113640373,1362.7177967852404,1363.2542313497468,1393.2859795104976,1393.8224068519746,1424.3514770767151,1424.887899037816,1455.7916882040693,1456.3281064433215,1487.482532762079,1488.0189488151098,1519.298941459385,1519.8353567913339,1551.1153494356106,1551.6517654886416,1582.8061918073984,1583.3426100466509,1614.2463992129046,1614.782821174006,1645.3118913987455,1645.8483187402228,1675.8800669009725,1676.4165014654786,1705.8302868866833,1706.3667307760718,1735.0443512454735,1735.580806916605,1763.4069650497627,1763.9434354409143,1790.8061935398248,1791.34268224241,1817.1339038326353,1817.6704153307683,1842.286191602525,1842.822731616151,1866.1637910346808,1866.7003670246227,1888.672466406962,1889.209088340534,1909.7233837054039,1910.2600652559975,1929.233460711771,1929.7702212109489,1947.1256939875066,1947.66256174597,1963.329461041574,1963.8664793076318,1977.7807954976165,1978.3180338677241,1990.4226316091763,1990.9602097470108,2001.2050096730013,2001.7431521746948,2010.0852159286671,2010.6243991899885,2017.0277472289335,2017.5691868040149,2022.0034523341003,2022.5514273229944,2024.9811479155535,2025.576272914537
-3.102273596598682,1013.3408216341106,1014.0834528348355,1016.3751857108327,1017.0584294010171,1021.3572933589348,1022.0333379556447,1028.3020244625561,1028.9755591871894,1037.1832440639562,1037.8556159123627,1047.966171276819,1048.6379110919108,1060.6083378471233,1061.2796966485562,1075.0598862820348,1075.7309980535078,1091.2637995773155,1091.9347423347886,1109.156136998533,1109.8269592610145,1128.666290588004,1129.3370241345494,1149.7172656411358,1150.3879321807774,1172.225985441797,1172.8966003344724,1196.1036195785011,1196.7741940237595,1221.2559347641663,1221.9264771468766,1247.583666873807,1248.2541836233977,1274.9829127797582,1275.6534089372183,1303.3455404625943,1304.0160200658063,1332.5596157923937,1333.2300821452286,1362.509844303434,1363.1803001686658,1393.0780262230824,1393.7484739644367,1424.1435229616554,1424.8139646514792,1455.583733223711,1456.2541707273622,1487.2745768627508,1487.9450119074122,1519.090984570239,1519.761418803847,1550.9073914666747,1551.5778265113358,1582.5982326467233,1583.2686701503737,1614.0384387226065,1614.7088804124314,1645.1039294096488,1645.7743771510038,1675.67210320542,1676.3425590706515,1705.6223212288564,1706.292787581692,1734.836383308279,1735.5068629114921,1763.1989944368677,1763.869490594328,1790.5982197506885,1791.268736500279,1816.9259262272092,1817.596468609919,1842.078209350327,1842.7487837955841,1865.9558030396136,1866.626417932288,1888.4644711933088,1889.1351377329504,1909.5153792395358,1910.1861127860818,1929.025444113071,1929.6962663755533,1946.917661039297,1947.588603796771,1963.1214053205802,1963.7925170920505,1977.5727067255314,1978.244065526962,1990.2144922821756,1990.886232097265,2000.9967874617237,2001.6691593101302,2009.8768441868958,2010.5503789115292,2016.8190654184423,2017.4951100151513,2021.7939739730691,2022.4772176632532,2024.7689505392511,2025.5115817399749
-3.09440978520046,1013.092075706881,1013.9812861478994,1016.1371291986387,1016.9544053682026,1021.1185442622218,1021.928679076953,1028.0630567028911,1028.8706435609247,1036.9441787076514,1037.7505745835508,1047.727053788502,1048.5327995497682,1060.369189191405,1061.1745420796613,1074.820717477691,1075.6258152603182,1091.02461697055,1091.8295400383624,1108.916944500489,1109.7217429218285,1128.427090737886,1129.2317973402705,1149.4780601564703,1150.2826973821252,1171.9867755230373,1172.7913592597836,1195.8644060870338,1196.66894792451,1221.0167183310764,1221.8212269492976,1247.3444479688303,1248.1489300254696,1274.7436917563662,1275.5481524726156,1303.1063175882189,1303.9107611471447,1332.3203912691008,1333.1248210939443,1362.2706182822515,1363.0750372360164,1392.8387988139928,1393.6432093464546,1423.9042942405238,1424.7086984996877,1455.3445032369636,1456.1489031564356,1487.035345630307,1487.8397430005716,1518.851752087042,1519.656148616489,1550.6681577029588,1551.472555073224,1582.3589975470952,1583.163397466567,1613.7992022038427,1614.6036064630061,1644.8646913570765,1645.6691018895378,1675.432863467515,1676.2372824212805,1705.3830796095867,1706.1875094344307,1734.5971395563856,1735.401583115312,1762.9597482309143,1763.7642089471644,1790.3589706780617,1791.163452734701,1816.686673754234,1817.4911823724553,1841.8389527790196,1842.6434946164977,1865.7165414437472,1866.5211251804944,1888.2252033214056,1889.0298405470605,1909.2761033632612,1910.0808099656456,1928.7861577817027,1929.5909562030413,1946.6783606651684,1947.483283732981,1962.8820854432124,1963.6871832258403,1977.333358623869,1978.1387115121258,1989.975101153763,1990.78084691503,2000.7573261199807,2001.5637219958799,2009.6372571426068,2010.4448440006402,2016.5792216265768,2017.3893564413088,2021.5534953353294,2022.3707715048931,2024.5266145556313,2025.4158249966501
-3.086545973802237,1012.8118322200206,1013.8464253733132,1015.8689642269667,1016.8186957051307,1020.8489446580371,1021.792540071382,1027.7930415430376,1028.7343182061372,1036.6739831768245,1037.614155556244,1047.4567631745208,1048.3963275098051,1060.098842171023,1061.0380372951413,1074.5503341926274,1075.4892888729726,1090.7542089591125,1091.6929986492516,1108.6465188521763,1109.5851906769417,1128.156652049338,1129.0952369671465,1149.207611537516,1150.1461307433121,1171.7163191511715,1172.654787666133,1195.593943530475,1196.5323723213344,1220.7462507457738,1221.6846480315542,1247.0739762232768,1248.0123483115053,1274.473216513246,1275.4115683527448,1302.8358393592946,1303.7741749164056,1332.0499104529563,1332.9882329745924,1362.0001351907258,1362.9384473931505,1392.5683136909643,1393.5066178989177,1423.633807275354,1424.5721055275885,1455.074014574131,1456.0123087061743,1486.7648553762292,1487.7031470879315,1518.5812603147267,1519.519551228103,1550.397664454898,1551.3359561665984,1582.088502836655,1583.0267969686984,1613.5287060152425,1614.4670042674757,1644.5941936439108,1645.532497851865,1675.16236414968,1676.100676352104,1705.1125785682366,1706.050901089873,1734.3266366264243,1735.2649721835344,1762.689243190085,1763.6275950295828,1790.0884632313234,1791.0268353195522,1816.4161635112748,1817.3545607970555,1841.5684392214953,1842.506868012354,1865.446023876696,1866.3844923916574,1887.9546807995173,1888.8932000053135,1909.0055745756827,1909.944159493491,1928.5156208658882,1929.454292690652,1946.407812893578,1947.346602583717,1962.611522669856,1963.5504773502014,1977.0627742476875,1978.0019693718057,1989.704484033024,1990.644048368309,2000.4866559865848,2001.4268283660049,2009.3664933366924,2010.3077699997923,2016.3082714714478,2017.2518668847922,2021.282115837698,2022.2318473158628,2024.2543861695162,2025.2889793228092
-3.078682162404015,1012.5001337003505,1013.6785877469349,1015.5710138436109,1016.6512212406835,1020.5485833624241,1021.624888085422,1027.4920283165222,1028.5665677016948,1036.3726931736746,1037.4463516960218,1047.1553287699048,1048.22849239361,1059.7973226077308,1060.8701824800214,1074.2487600950953,1075.321420874738,1090.452597792459,1091.5251213839524,1108.3448813180719,1109.4173066234666,1127.8549950755262,1128.927347761388,1148.9059398079025,1149.9782375012092,1171.414635946167,1172.4868911688043,1195.2922512153618,1196.3644731259967,1220.444551068008,1221.516746540497,1246.7722705006347,1247.844444816327,1274.1715057568745,1275.2436630634347,1302.5341243564749,1303.6062679807949,1331.7481918241297,1332.8203244914916,1361.6984134296083,1362.7705374211987,1392.2665891932495,1393.3387064623707,1423.3320803595318,1424.4041926198713,1454.7722854967524,1455.8443942916585,1486.463124343131,1487.5352311021913,1518.2795274892576,1519.3516335767943,1550.095929963862,1551.168036722922,1581.786766774395,1582.8588755692997,1613.2269684461826,1614.2990807065212,1644.2924546036836,1645.3645718728035,1674.8606236448559,1675.9327476364438,1704.81083657456,1705.8829692419233,1734.024893085259,1735.0970367095792,1762.3874980026192,1763.4596553091787,1789.786716249726,1790.8588905654183,1816.1144145255555,1817.1866099980448,1841.2666879400565,1842.3389098506902,1865.1442698972485,1866.216525119885,1887.6529235648447,1888.72522125815,1908.7038133046647,1909.7761659905268,1928.213854442586,1929.2862797479804,1946.1060396821008,1947.178563273593,1962.3097401913142,1963.3824009709572,1976.7609785860307,1977.8338384583217,1989.4026686724426,1990.4758322961482,2000.1848093700316,2001.258467892378,2009.0645933643589,2010.1391327495307,2016.0062729806295,2017.082577703628,2020.9799398253692,2022.0601472224423,2023.9525733191178,2025.1310273657034
-3.0708183510057925,1012.1570212115473,1013.4774151068984,1015.2436790059874,1016.4519000113148,1020.2175586166819,1021.4256913635736,1027.160070148095,1028.3673783286847,1036.0403470010497,1037.2471577239564,1046.8227821355902,1048.0292935289033,1059.4646584015313,1060.6709797450505,1073.9160208643243,1075.1222151829547,1090.1198076971066,1091.3259133967886,1108.0120551212674,1109.21809679805,1127.5221423176106,1128.7281364094804,1148.5730669328655,1149.7790248332333,1171.081747465608,1172.2876773236649,1194.9593503832853,1196.1652581907679,1220.111640290892,1221.3175305633526,1246.4393515966249,1247.6452278149877,1273.8385801251834,1275.0444450305936,1302.2011930913259,1303.4070488874527,1331.415255793325,1332.6211042887683,1361.3654733299088,1362.5713160409646,1391.9336455901534,1393.1394838169203,1422.9991337163458,1424.2049686006949,1454.4393361961404,1455.6451687673327,1486.1301727032828,1487.3360039153215,1517.9465737761675,1519.1524045398507,1549.7629744006965,1550.968805612735,1581.4538095486853,1582.6596421198776,1612.8940097153236,1614.0998445996715,1643.959494499098,1645.1653327258653,1674.5276622750546,1675.7335049861101,1704.477874027251,1705.6837225226934,1733.691929428566,1734.897785224692,1762.054533285425,1763.2603981908346,1789.453750501031,1790.6596267193934,1815.7814477526656,1816.9873380251265,1840.9337201252506,1842.139627932732,1864.811300992354,1866.0172308504102,1887.3199534827847,1888.5259113831523,1908.370841906537,1909.576835998408,1927.880881517967,1929.0869231947504,1945.7730649192297,1946.9791706189114,1961.9767631330635,1963.1829574516933,1976.427998570968,1977.634319914486,1989.0696847871147,1990.2761961804283,1999.851820592061,2001.0586313149681,2008.7315999873333,2009.9389081679233,2015.673286952445,2016.881419699337,2020.647078304703,2021.855299310031,2023.6215632091198,2024.94195710447
